,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daystocom,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
10,10,10,2013,Beautiful Creatures: The Manga,"['Kami Garcia', 'Margaret Stohl', 'Cassandra Jean']",Graphic Novels & Comics,1,0.003401360544217687,0.04421768707482993,0.17687074829931973,0.2993197278911565,0.4761904761904762,4.200680272108843,3.82,883592.0,49058.0,https://www.goodreads.com/book/show/15789361-beautiful-creatures?from_choice=true,302.0,0316182710,0.0,inf,inf,0.0
11,11,11,2013,"Wonder Woman, Volume 2: Guts","['Brian Azzarello', 'Cliff Chiang', 'Tony Akins', 'Kano', 'Dan           Green', 'Matthew Wilson', 'Jared K. Fletcher']",Graphic Novels & Comics,0,0.016666666666666666,0.02333333333333333,0.14666666666666667,0.4633333333333333,0.35,4.1066666666666665,3.96,212966.0,7860.0,https://www.goodreads.com/book/show/15780174-wonder-woman-volume-2?from_choice=true,333.0,1401238092,4.0,2.041666666666667,4.0,1.0
12,12,12,2013,Boxers & Saints,['Gene Luen Yang'],Graphic Novels & Comics,0,0.008695652173913044,0.008695652173913044,0.10434782608695653,0.4434782608695652,0.43478260869565216,4.28695652173913,4.07,260486.0,21703.0,https://www.goodreads.com/book/show/17261194-boxers-saints?from_choice=true,85.0,1596439246,3.0,5.666666666666668,8.0,1.0
13,13,13,2013,"Captain Marvel, Volume 1: In Pursuit of Flight","['Kelly Sue DeConnick', 'Dexter Soy', 'Emma Ríos', 'Richard Elson', 'Karl Kesel', 'Al Barrionuevo']",Graphic Novels & Comics,0,0.03678929765886288,0.03678929765886288,0.21739130434782608,0.3879598662207358,0.3210702341137124,3.919732441471572,3.98,129440.0,11265.0,https://www.goodreads.com/book/show/15984353-captain-marvel-volume-1?from_choice=true,337.0,0785165495,0.0,inf,inf,0.0
14,14,14,2013,Calling Dr. Laura,['Nicole J. Georges'],Graphic Novels & Comics,0,0.010033444816053512,0.04013377926421405,0.23411371237458195,0.45150501672240795,0.2642140468227425,3.919732441471572,3.89,9326.0,1012.0,https://www.goodreads.com/book/show/13429614-calling-dr-laura?from_choice=true,316.0,0547615590,0.0,inf,inf,0.0
15,15,15,2013,The Titan's Curse: The Graphic Novel,"['Robert Venditti', 'Rick Riordan', 'Attila Futaki', 'Gregory Guilhaumond', 'Chris Dickey']",Graphic Novels & Comics,0,0.01486988847583643,0.02973977695167286,0.21933085501858726,0.2639405204460967,0.4721189591078067,4.148698884758364,4.1,35632.0,2326.0,https://www.goodreads.com/book/show/17586834-the-titan-s-curse?from_choice=true,57.0,1423145518,2.0,5.5,2.0,1.0
16,16,16,2013,March: Book One,"['John             Lewis', 'Andrew Aydin', 'Nate Powell']",Graphic Novels & Comics,0,0.013513513513513514,0.006756756756756757,0.06418918918918919,0.34797297297297297,0.5675675675675675,4.4493243243243255,4.33,75211.0,9792.0,https://www.goodreads.com/book/show/17346698-march?from_choice=true,113.0,1603093001,0.0,inf,inf,0.0
17,17,17,2013,"Chew, Vol. 6: Space Cakes","['John Layman', 'Rob Guillory']",Graphic Novels & Comics,0,0.006688963210702341,0.006688963210702341,0.10702341137123746,0.431438127090301,0.4481605351170568,4.307692307692308,4.05,133749.0,8595.0,https://www.goodreads.com/book/show/15791566-chew-vol-6?from_choice=true,351.0,1607066211,1.0,6.0,6.0,1.0
18,18,18,2013,"Saga, Vol. 2","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0.0,0.0,0.06,0.2733333333333333,0.6666666666666666,4.6066666666666665,4.24,1426671.0,82575.0,https://www.goodreads.com/book/show/17131869-saga-vol-2?from_choice=true,155.0,1607066920,0.0,inf,inf,0.0
19,19,19,2013,"Hawkeye, Volume 1: My Life as a Weapon","['Matt Fraction', 'David Aja', 'Javier Pulido', 'Matt Hollingsworth', 'Annie Wu', 'Chris Eliopoulos', 'Alan Davis', 'Francesco Francavilla']",Graphic Novels & Comics,0,0.0033444816053511705,0.013377926421404682,0.05016722408026756,0.3177257525083612,0.6153846153846154,4.528428093645486,3.97,260623.0,18218.0,https://www.goodreads.com/book/show/16002136-hawkeye-volume-1?from_choice=true,260.0,0785165622,5.0,0.725,1.0,1.0
20,20,20,2013,If You Find Me,['Emily Murdoch'],Young Adult Fiction,0,0.010135135135135136,0.027027027027027032,0.10472972972972973,0.41216216216216217,0.4459459459459459,4.256756756756757,4.06,18133.0,2940.0,https://www.goodreads.com/book/show/15793231-if-you-find-me?from_choice=true,253.0,1250021529,0.0,inf,inf,0.0
21,21,21,2013,Eleanor & Park,['Rainbow Rowell'],Young Adult Fiction,1,0.006779661016949152,0.030508474576271188,0.13220338983050847,0.3559322033898305,0.4745762711864407,4.261016949152542,4.03,1856743.0,193194.0,https://www.goodreads.com/book/show/15745753-eleanor-park?from_choice=true,281.0,1250012570,20.0,0.4035907618042282,1.0,2.0
22,22,22,2013,Just One Day,['Gayle Forman'],Young Adult Fiction,0,0.0033003300330033004,0.0231023102310231,0.1419141914191419,0.35973597359735976,0.4719471947194721,4.273927392739274,3.95,1172183.0,89401.0,https://www.goodreads.com/book/show/12842115-just-one-day?from_choice=true,330.0,English,inf,inf,inf,0
23,23,23,2013,Ali's Pretty Little Lies,['Sara Shepard'],Young Adult Fiction,0,0.003067484662576687,0.027607361963190184,0.19938650306748465,0.3558282208588957,0.4141104294478528,4.1503067484662575,3.97,812949.0,45900.0,https://www.goodreads.com/book/show/14813667-ali-s-pretty-little-lies?from_choice=true,336.0,006223336X,0.0,inf,inf,0.0
24,24,24,2013,"Forgive Me, Leonard Peacock",['Matthew Quick'],Young Adult Fiction,0,0.01090909090909091,0.06545454545454546,0.2290909090909091,0.3890909090909091,0.3054545454545455,3.9127272727272726,3.93,226777.0,25023.0,https://www.goodreads.com/book/show/13477676-forgive-me-leonard-peacock?from_choice=true,113.0,0316221333,0.0,inf,inf,0.0
25,25,25,2013,Game,['Barry Lyga'],Young Adult Fiction,0,0.003401360544217687,0.027210884353741496,0.09863945578231292,0.391156462585034,0.4795918367346938,4.316326530612245,3.96,87109.0,11647.0,https://www.goodreads.com/book/show/15790833-game?from_choice=true,232.0,0316125873,0.0,inf,inf,0.0
26,26,26,2013,Rose Under Fire,['Elizabeth E. Wein'],Young Adult Fiction,0,0.0,0.0,0.10810810810810813,0.3918918918918919,0.5,4.391891891891892,4.02,122995.0,19802.0,https://www.goodreads.com/book/show/17262236-rose-under-fire?from_choice=true,85.0,1423183096,0.0,inf,inf,0.0
27,27,27,2013,Dare You To,['Katie McGarry'],Young Adult Fiction,0,0.0,0.01694915254237288,0.08135593220338982,0.3728813559322034,0.5288135593220339,4.413559322033898,4.09,244029.0,22823.0,https://www.goodreads.com/book/show/13561164-dare-you-to?from_choice=true,190.0,0373210639,0.0,inf,inf,0.0
28,28,28,2013,Where the Stars Still Shine,['Trish Doller'],Young Adult Fiction,0,0.013605442176870748,0.04421768707482993,0.1598639455782313,0.35714285714285715,0.4251700680272109,4.1360544217687085,3.82,33839.0,4183.0,https://www.goodreads.com/book/show/15826648-where-the-stars-still-shine?from_choice=true,71.0,161963144X,0.0,inf,inf,0.0
29,29,29,2013,Perfect Scoundrels,['Ally Carter'],Young Adult Fiction,0,0.006756756756756757,0.006756756756756757,0.09797297297297296,0.33783783783783783,0.5506756756756757,4.418918918918919,4.05,704610.0,45485.0,https://www.goodreads.com/book/show/13580928-perfect-scoundrels?from_choice=true,302.0,1423166000,1.0,7.0,7.0,1.0
30,30,30,2013,Two Boys Kissing,['David Levithan'],Young Adult Fiction,0,0.003424657534246575,0.023972602739726026,0.13356164383561644,0.2842465753424658,0.5547945205479452,4.363013698630136,3.81,960370.0,88029.0,https://www.goodreads.com/book/show/17237214-two-boys-kissing?from_choice=true,99.0,0307931900,0.0,inf,inf,0.0
31,31,31,2013,The Moon and More,['Sarah Dessen'],Young Adult Fiction,0,0.00684931506849315,0.08561643835616438,0.2910958904109589,0.4520547945205479,0.1643835616438356,3.6815068493150687,3.99,1396066.0,65297.0,https://www.goodreads.com/book/show/16101126-the-moon-and-more?from_choice=true,183.0,0670785601,11.0,0.33704943783068786,3.0,1.0
32,32,32,2013,The Beginning of Everything,['Robyn Schneider'],Young Adult Fiction,0,0.010204081632653059,0.030612244897959183,0.2346938775510204,0.391156462585034,0.3333333333333333,4.0068027210884365,3.8,65278.0,8025.0,https://www.goodreads.com/book/show/13522285-the-beginning-of-everything?from_choice=true,99.0,0062217135,0.0,inf,inf,0.0
33,33,33,2013,The Distance Between Us,['Kasie West'],Young Adult Fiction,0,0.010169491525423728,0.02711864406779661,0.17627118644067796,0.42372881355932196,0.3627118644067797,4.101694915254237,3.94,299218.0,42240.0,https://www.goodreads.com/book/show/15283043-the-distance-between-us?from_choice=true,155.0,0062235656,0.0,inf,inf,0.0
34,34,34,2013,Fangirl,['Rainbow Rowell'],Young Adult Fiction,0,0.006711409395973154,0.03691275167785235,0.10738255033557048,0.3825503355704698,0.4664429530201342,4.2651006711409405,4.03,1857540.0,193230.0,https://www.goodreads.com/book/show/16068905-fangirl?from_choice=true,85.0,B00BMKH5NW,0.0,inf,inf,0.0
35,35,35,2013,Wild Cards,['Simone Elkeles'],Young Adult Fiction,0,0.030612244897959183,0.061224489795918366,0.2687074829931973,0.3197278911564626,0.3197278911564626,3.8367346938775517,4.08,492650.0,25499.0,https://www.goodreads.com/book/show/13065327-wild-cards?from_choice=true,64.0,0802734375,0.0,inf,inf,0.0
36,36,36,2013,Golden,['Jessi Kirby'],Young Adult Fiction,0,0.006734006734006736,0.04713804713804714,0.13468013468013468,0.3602693602693603,0.4511784511784512,4.2020202020202015,3.84,38130.0,4821.0,https://www.goodreads.com/book/show/12578313-golden?from_choice=true,204.0,1442452161,0.0,inf,inf,0.0
37,37,37,2013,United We Spy,['Ally Carter'],Young Adult Fiction,0,0.006993006993006993,0.0034965034965034965,0.0979020979020979,0.2972027972027972,0.5944055944055944,4.468531468531468,4.05,704735.0,45494.0,https://www.goodreads.com/book/show/13580951-united-we-spy?from_choice=true,78.0,1423165993,14.0,0.4714327564842198,3.0,1.0
38,38,38,2013,This Is What Happy Looks Like,['Jennifer E. Smith'],Young Adult Fiction,0,0.020618556701030927,0.054982817869415807,0.30584192439862545,0.4054982817869416,0.21305841924398625,3.735395189003437,3.73,225571.0,26700.0,https://www.goodreads.com/book/show/15790873-this-is-what-happy-looks-like?from_choice=true,246.0,0316212822,0.0,inf,inf,0.0
39,39,39,2013,Out of the Easy,"['Ruta Sepetys', 'Lauren Fortgang']",Young Adult Fiction,0,0.003436426116838488,0.010309278350515464,0.13402061855670105,0.3780068728522337,0.4742268041237113,4.309278350515464,4.32,287707.0,42269.0,https://www.goodreads.com/book/show/11178225-out-of-the-easy?from_choice=true,295.0,039925692X,1.0,15.0,15.0,1.0
40,40,40,2013,Chanel Bonfire,['Wendy Lawless'],Memoir & Autobiography,0,0.010101010101010102,0.06734006734006734,0.2760942760942761,0.4444444444444444,0.202020202020202,3.7609427609427613,3.76,5253.0,657.0,https://www.goodreads.com/book/show/13547428-chanel-bonfire?from_choice=true,330.0,1451675364,6.0,6.647222222222222,22.0,2.0
41,41,41,2013,Wave,['Sonali Deraniyagala'],Memoir & Autobiography,0,0.006711409395973154,0.08724832214765099,0.23154362416107385,0.41946308724832215,0.2550335570469799,3.8288590604026846,3.73,15835.0,2438.0,https://www.goodreads.com/book/show/15771862-wave?from_choice=true,274.0,English,12.0,23.916666666666668,14.0,4
42,42,42,2013,A House in the Sky,"['Amanda Lindhout', 'Sara Corbett']",Memoir & Autobiography,0,0.0,0.020134228187919462,0.1342281879194631,0.3221476510067114,0.5234899328859061,4.348993288590603,4.23,43304.0,4327.0,https://www.goodreads.com/book/show/18039963-a-house-in-the-sky?from_choice=true,85.0,1451651694,0.0,inf,inf,0.0
43,43,43,2013,Until I Say Goodbye: A Book about Living,['Susan Spencer-Wendel'],Memoir & Autobiography,0,0.0033783783783783786,0.013513513513513514,0.1554054054054054,0.3918918918918919,0.4358108108108108,4.243243243243243,4.04,7277.0,878.0,https://www.goodreads.com/book/show/17553448-until-i-say-goodbye?from_choice=true,278.0,1444762184,0.0,inf,inf,0.0
44,44,44,2013,Waiting to Be Heard: A Memoir,['Amanda Knox'],Memoir & Autobiography,0,0.020066889632107024,0.03678929765886288,0.24414715719063546,0.431438127090301,0.26755852842809363,3.8896321070234112,3.82,14764.0,1437.0,https://www.goodreads.com/book/show/15833693-waiting-to-be-heard?from_choice=true,218.0,0062217208,13.0,0.1623800156569254,1.0,3.0
45,45,45,2013,After Visiting Friends: A Son's Story,['Michael Hainey'],Memoir & Autobiography,0,0.010101010101010102,0.07407407407407407,0.3063973063973064,0.4511784511784512,0.15824915824915825,3.6734006734006734,3.67,6646.0,992.0,https://www.goodreads.com/book/show/15803014-after-visiting-friends?from_choice=true,288.0,1451676565,17.0,1.5528972432316974,5.0,4.0
46,46,46,2013,"The World's Strongest Librarian: A Memoir of Tourette's, Faith, Strength, and the Power of Family",['Josh Hanagarne'],Memoir & Autobiography,0,0.013422818791946308,0.04697986577181208,0.2348993288590604,0.3959731543624161,0.3087248322147651,3.9395973154362416,3.79,10523.0,1886.0,https://www.goodreads.com/book/show/16101121-the-world-s-strongest-librarian?from_choice=true,216.0,1592407870,0.0,inf,inf,0.0
47,47,47,2013,"Happy, Happy, Happy","['Phil Robertson', 'Mark Schlabach']",Memoir & Autobiography,0,0.0,0.033444816053511704,0.16387959866220736,0.34448160535117056,0.4581939799331104,4.22742474916388,4.03,24450.0,2536.0,https://www.goodreads.com/book/show/17455541-happy-happy-happy?from_choice=true,211.0,B009UVMGMA,0.0,inf,inf,0.0
48,48,48,2013,"Sum It Up: 1,098 Victories, a Couple of Irrelevant Losses, and a Life in Perspective","['Pat Summitt', 'Sally Jenkins']",Memoir & Autobiography,0,0.0033444816053511705,0.0033444816053511705,0.06688963210702341,0.2709030100334448,0.6555183946488294,4.5719063545150505,3.78,49135.0,3373.0,https://www.goodreads.com/book/show/15841863-sum-it-up?from_choice=true,274.0,0385346875,17.0,0.4056309608648592,3.0,4.0
49,49,49,2013,Coming Clean,['Kimberly Rae Miller'],Memoir & Autobiography,0,0.006666666666666667,0.05,0.2533333333333333,0.4866666666666667,0.20333333333333334,3.83,3.95,33381.0,2484.0,https://www.goodreads.com/book/show/16218778-coming-clean?from_choice=true,134.0,0544025830,0.0,inf,inf,0.0
50,50,50,2013,The Spark: A Mother's Story of Nurturing Genius,['Kristine Barnett'],Memoir & Autobiography,0,0.013422818791946308,0.040268456375838924,0.15771812080536912,0.3087248322147651,0.4798657718120805,4.201342281879195,4.13,6699.0,1056.0,https://www.goodreads.com/book/show/15798364-the-spark?from_choice=true,239.0,0812993373,0.0,inf,inf,0.0
51,51,51,2013,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,"['Naoki Higashida', 'K.A. Yoshida', 'David Mitchell']",Memoir & Autobiography,0,0.013468013468013473,0.07744107744107744,0.26262626262626265,0.367003367003367,0.2794612794612795,3.821548821548821,3.94,496599.0,52760.0,https://www.goodreads.com/book/show/16113737-the-reason-i-jump?from_choice=true,99.0,0812994868,4.0,6.625,14.0,2.0
52,52,52,2013,My Story,"['Elizabeth  Smart', 'Chris Stewart']",Memoir & Autobiography,0,0.006711409395973154,0.05704697986577181,0.2449664429530201,0.4429530201342282,0.2483221476510067,3.8691275167785233,3.98,63566.0,9213.0,https://www.goodreads.com/book/show/17287028-my-story?from_choice=true,58.0,1250040159,17.0,0.12265897625754354,1.0,3.0
53,53,53,2013,My Beloved World,['Sonia Sotomayor'],Memoir & Autobiography,0,0.0,0.006734006734006736,0.13131313131313133,0.4781144781144781,0.3838383838383838,4.239057239057239,4.08,25875.0,3552.0,https://www.goodreads.com/book/show/13642929-my-beloved-world?from_choice=true,323.0,0307594882,7.0,3.983333333333333,11.0,2.0
54,54,54,2013,Mom & Me & Mom,['Maya Angelou'],Memoir & Autobiography,0,0.006734006734006736,0.05387205387205387,0.21885521885521889,0.37373737373737376,0.3468013468013468,4.0,4.23,486056.0,17921.0,https://www.goodreads.com/book/show/15798797-mom-me-mom?from_choice=true,246.0,1400066115,16.0,1.1462448121518412,11.0,3.0
55,55,55,2013,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"['Malala Yousafzai', 'Christina Lamb']",Memoir & Autobiography,1,0.006666666666666667,0.01,0.16,0.4033333333333333,0.42,4.22,4.12,380641.0,22550.0,https://www.goodreads.com/book/show/17851885-i-am-malala?from_choice=true,57.0,0316322407,0.0,inf,inf,0.0
56,56,56,2013,Mo' Meta Blues: The World According to Questlove,"['Ahmir Questlove Thompson', 'Ben Greenman']",Memoir & Autobiography,0,0.0,0.010033444816053512,0.17391304347826084,0.4949832775919733,0.3210702341137124,4.127090301003345,3.8,11377.0,1646.0,https://www.goodreads.com/book/show/16131189-mo-meta-blues?from_choice=true,169.0,1455501352,6.0,3.5027777777777778,12.0,1.0
57,57,57,2013,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"['Jenna Miscavige Hill', 'Lisa Pulitzer']",Memoir & Autobiography,0,0.016722408026755852,0.08695652173913042,0.33444816053511706,0.3946488294314381,0.16722408026755853,3.608695652173913,3.8,60181.0,6238.0,https://www.goodreads.com/book/show/15827066-beyond-belief?from_choice=true,302.0,0062248472,11.0,1.7743513257575758,13.0,2.0
58,58,58,2013,"Carry On, Warrior: Thoughts on Life Unarmed","['Glennon Doyle Melton', 'Glennon Doyle']",Memoir & Autobiography,0,0.006666666666666667,0.01,0.08666666666666667,0.3,0.5966666666666667,4.47,4.11,62688.0,6770.0,https://www.goodreads.com/book/show/15802944-carry-on-warrior?from_choice=true,246.0,1451697244,6.0,1.6791666666666665,3.0,4.0
59,59,59,2013,Fairyland: A Memoir of My Father,['Alysia Abbott'],Memoir & Autobiography,0,0.006711409395973154,0.03355704697986577,0.1912751677852349,0.412751677852349,0.3557046979865772,4.077181208053691,3.97,3120.0,480.0,https://www.goodreads.com/book/show/16241141-fairyland?from_choice=true,184.0,0393082520,0.0,inf,inf,0.0
60,60,60,2013,The Dark,"['Lemony Snicket', 'Jon Klassen']",Picture Books,0,0.0,0.03691275167785235,0.13087248322147652,0.4093959731543624,0.4228187919463087,4.218120805369128,3.97,1857081.0,68312.0,https://www.goodreads.com/book/show/15790852-the-dark?from_choice=true,246.0,0316187488,14.0,0.1615104549101325,2.0,1.0
61,61,61,2013,Chu's Day,"['Neil Gaiman', 'Adam Rex']",Picture Books,0,0.013468013468013473,0.04713804713804714,0.2727272727272727,0.4511784511784512,0.21548821548821548,3.808080808080808,4.13,5564484.0,334441.0,https://www.goodreads.com/book/show/15727792-chu-s-day?from_choice=true,337.0,0062017810,2.0,4.0,2.0,1.0
62,62,62,2013,The Matchbox Diary,"['Paul Fleischman', 'Bagram Ibatoulline']",Picture Books,0,0.020134228187919462,0.03691275167785235,0.13087248322147652,0.3825503355704698,0.42953020134228187,4.164429530201343,4.28,86539.0,11453.0,https://www.goodreads.com/book/show/15798648-the-matchbox-diary?from_choice=true,267.0,0763646016,0.0,inf,inf,0.0
63,63,63,2013,Deck the Walls: A Wacky Christmas Carol,"['Erin Dealey', 'Nick Ward']",Picture Books,0,0.0,0.0,0.3461538461538461,0.28846153846153844,0.36538461538461536,4.019230769230768,3.85,1574.0,327.0,https://www.goodreads.com/book/show/17655209-deck-the-walls?from_choice=true,94.0,1627530673,0.0,inf,inf,0.0
64,64,64,2013,Open This Little Book,"['Jesse Klausmeier', 'Suzy Lee']",Picture Books,0,0.0,0.037037037037037035,0.11784511784511785,0.367003367003367,0.4781144781144781,4.286195286195286,4.07,9351.0,1688.0,https://www.goodreads.com/book/show/13792593-open-this-little-book?from_choice=true,337.0,0811867838,0.0,inf,inf,0.0
65,65,65,2013,That Is Not a Good Idea!,['Mo Willems'],Picture Books,0,0.006711409395973154,0.026845637583892617,0.12080536912751676,0.4463087248322148,0.39932885906040266,4.204697986577181,4.3,479817.0,33286.0,https://www.goodreads.com/book/show/16285053-that-is-not-a-good-idea?from_choice=true,225.0,0062203096,9.0,0.30104717813051146,2.0,1.0
66,66,66,2013,Exclamation Mark,"['Amy Krouse Rosenthal', 'Tom Lichtenheld']",Picture Books,0,0.026755852842809364,0.030100334448160536,0.07023411371237458,0.3110367892976589,0.5618729096989966,4.351170568561873,4.13,65633.0,9214.0,https://www.goodreads.com/book/show/15815400-exclamation-mark?from_choice=true,278.0,0545436796,2.0,10.0,10.0,1.0
67,67,67,2013,If You Want to See a Whale,"['Julie Fogliano', 'Erin E. Stead']",Picture Books,0,0.02693602693602693,0.02693602693602693,0.1919191919191919,0.4107744107744108,0.3434343434343434,4.016835016835016,4.16,29973.0,4604.0,https://www.goodreads.com/book/show/15953632-if-you-want-to-see-a-whale?from_choice=true,211.0,1596437316,2.0,9.5,9.0,1.0
68,68,68,2013,My Brother's Book,"['Maurice Sendak', 'Stephen Greenblatt']",Picture Books,0,0.06734006734006734,0.12794612794612795,0.2222222222222222,0.32996632996633,0.2525252525252525,3.572390572390572,4.21,994166.0,19594.0,https://www.goodreads.com/book/show/15818453-my-brother-s-book?from_choice=true,302.0,0062234897,5.0,1.6333333333333333,2.0,1.0
69,69,69,2013,Journey,['Aaron Becker'],Picture Books,0,0.033444816053511704,0.023411371237458192,0.07357859531772576,0.26755852842809363,0.6020066889632107,4.381270903010034,4.37,16774.0,2945.0,https://www.goodreads.com/book/show/17262290-journey?from_choice=true,120.0,0763660531,0.0,inf,inf,0.0
70,70,70,2013,Flora and the Flamingo,['Molly Idle'],Picture Books,0,0.013422818791946308,0.016778523489932886,0.12416107382550336,0.3557046979865772,0.4899328859060403,4.2919463087248335,3.99,14566.0,2738.0,https://www.goodreads.com/book/show/15791063-flora-and-the-flamingo?from_choice=true,302.0,1452110069,0.0,inf,inf,0.0
71,71,71,2013,Unicorn Thinks He's Pretty Great,['Bob Shea'],Picture Books,0,0.003367003367003368,0.03367003367003367,0.1717171717171717,0.4579124579124579,0.3333333333333333,4.084175084175084,3.92,32668.0,4938.0,https://www.goodreads.com/book/show/16250904-unicorn-thinks-he-s-pretty-great?from_choice=true,162.0,1423159527,0.0,inf,inf,0.0
72,72,72,2013,Mustache Baby,"['Bridget Heos', 'Joy Ang']",Picture Books,0,0.02333333333333333,0.04,0.16,0.31666666666666665,0.46,4.15,4.06,6647.0,1307.0,https://www.goodreads.com/book/show/15814439-mustache-baby?from_choice=true,204.0,0547773579,0.0,inf,inf,0.0
73,73,73,2013,On a Beam of Light: A Story of Albert Einstein,"['Jennifer  Berne', 'Vladimir Radunsky']",Picture Books,0,0.0,0.013605442176870748,0.1054421768707483,0.42857142857142855,0.4523809523809524,4.319727891156463,4.0,5493.0,1008.0,https://www.goodreads.com/book/show/14955390-on-a-beam-of-light?from_choice=true,225.0,0811872351,0.0,inf,inf,0.0
74,74,74,2013,The Day the Crayons Quit,"['Drew Daywalt', 'Oliver Jeffers']",Picture Books,1,0.003355704697986577,0.006711409395973154,0.08389261744966442,0.22818791946308725,0.6778523489932886,4.570469798657718,4.28,123016.0,14924.0,https://www.goodreads.com/book/show/16101018-the-day-the-crayons-quit?from_choice=true,160.0,English,13.0,0.0,inf,0
75,75,75,2013,A Little Book of Sloth,['Lucy Cooke'],Picture Books,0,0.0,0.020202020202020204,0.08417508417508418,0.3771043771043771,0.5185185185185185,4.393939393939394,4.3,3655.0,782.0,https://www.goodreads.com/book/show/13260645-a-little-book-of-sloth?from_choice=true,274.0,1442445572,1.0,9.0,9.0,1.0
76,76,76,2013,Count the Monkeys,"['Mac Barnett', 'Kevin Cornell']",Picture Books,0,0.006711409395973154,0.026845637583892617,0.09060402684563758,0.3557046979865772,0.5201342281879194,4.355704697986576,4.0,77721.0,12171.0,https://www.goodreads.com/book/show/16650266-count-the-monkeys?from_choice=true,162.0,1423160657,0.0,inf,inf,0.0
77,77,77,2013,Mr. Tiger Goes Wild,['Peter  Brown'],Picture Books,0,0.013422818791946308,0.006711409395973154,0.1040268456375839,0.4395973154362416,0.436241610738255,4.278523489932886,4.15,72888.0,9609.0,https://www.goodreads.com/book/show/17333265-mr-tiger-goes-wild?from_choice=true,92.0,0316200638,3.0,6.333333333333332,9.0,1.0
78,78,78,2013,Sophie's Squash,"['Pat Zietlow Miller', 'Anne Wilsdorf']",Picture Books,0,0.0,0.013377926421404682,0.11705685618729098,0.3946488294314381,0.4749163879598662,4.331103678929765,4.22,7520.0,1374.0,https://www.goodreads.com/book/show/15926775-sophie-s-squash?from_choice=true,120.0,0307978966,0.0,inf,inf,0.0
79,79,79,2013,Mr. Wuffles!,['David Wiesner'],Picture Books,0,0.006711409395973154,0.020134228187919462,0.13758389261744966,0.3791946308724832,0.4563758389261745,4.258389261744966,4.13,97024.0,11085.0,https://www.goodreads.com/book/show/17165875-mr-wuffles?from_choice=true,64.0,0618756612,3.0,6.166666666666668,9.0,1.0
80,80,80,2013,Collide,['Gail McHugh'],Romance,0,0.003355704697986577,0.02348993288590604,0.10738255033557048,0.2651006711409396,0.6006711409395973,4.4362416107382545,4.23,109682.0,8619.0,https://www.goodreads.com/book/show/17158596-collide?from_choice=true,320.0,B00B385VCU,0.0,inf,inf,0.0
81,81,81,2013,Real,['Katy Evans'],Romance,0,0.013333333333333334,0.02666666666666667,0.08666666666666667,0.2933333333333333,0.58,4.4,4.16,334387.0,29999.0,https://www.goodreads.com/book/show/17617277-real?from_choice=true,240.0,1301347949,0.0,inf,inf,0.0
82,82,82,2013,Tangled,['Emma Chase'],Romance,0,0.0,0.010067114093959731,0.053691275167785234,0.2449664429530201,0.6912751677852349,4.617449664429532,4.11,345955.0,35110.0,https://www.goodreads.com/book/show/18297707-tangled?from_choice=true,124.0,B00DJWV11I,0.0,inf,inf,0.0
83,83,83,2013,Reckless,['S.C. Stephens'],Romance,0,0.00684931506849315,0.02054794520547945,0.0958904109589041,0.23972602739726026,0.6369863013698629,4.479452054794519,4.23,378805.0,25396.0,https://www.goodreads.com/book/show/13600318-reckless?from_choice=true,274.0,B0092PUTZK,0.0,inf,inf,0.0
84,84,84,2013,The Longest Ride,['Nicholas Sparks'],Romance,0,0.0033783783783783786,0.027027027027027032,0.10135135135135136,0.3817567567567568,0.4864864864864865,4.3209459459459465,4.07,5145876.0,155439.0,https://www.goodreads.com/book/show/17407748-the-longest-ride?from_choice=true,78.0,1455520659,0.0,inf,inf,0.0
85,85,85,2013,Play with Me,['Kristen Proby'],Romance,0,0.0,0.006666666666666667,0.04666666666666667,0.2766666666666667,0.67,4.61,4.17,427170.0,28030.0,https://www.goodreads.com/book/show/17201095-play-with-me?from_choice=true,281.0,2940016319506,0.0,inf,inf,0.0
86,86,86,2013,Fallen Too Far,['Abbi Glines'],Romance,0,0.006734006734006736,0.020202020202020204,0.10437710437710436,0.3097643097643097,0.5589225589225589,4.393939393939394,4.13,1328106.0,80822.0,https://www.goodreads.com/book/show/16070903-fallen-too-far?from_choice=true,355.0,English,32.0,10.625,7.0,2
87,87,87,2013,This Girl,['Colleen Hoover'],Romance,0,0.0,0.02364864864864865,0.0912162162162162,0.2229729729729729,0.6621621621621622,4.523648648648648,4.25,1853467.0,202832.0,https://www.goodreads.com/book/show/15784909-this-girl?from_choice=true,218.0,B00BOVFLD0,0.0,inf,inf,0.0
88,88,88,2013,Wait for You,"['J. Lynn', 'Jennifer L. Armentrout']",Romance,0,0.0,0.020134228187919462,0.1174496644295302,0.2953020134228188,0.5671140939597316,4.409395973154362,4.21,1660583.0,146403.0,https://www.goodreads.com/book/show/17314430-wait-for-you?from_choice=true,246.0,2940016231921,0.0,inf,inf,0.0
