year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews
2013,The Ghost Bride,['Yangsze Choo'],Fantasy,0,3,18,69,111,94,3.9322033898305087,3.82,37872,5820
2013,The Ocean at the End of the Lane,['Neil Gaiman'],Fantasy,1,2,4,37,97,158,4.359060402684563,4.13,5566686,334565
2013,Forged in Blood I,['Lindsay Buroker'],Fantasy,0,1,1,24,105,169,4.466666666666667,4.23,174418,11503
2013,The Companions,['R.A. Salvatore'],Fantasy,0,2,11,44,108,130,4.196610169491525,4.15,790714,16356
2013,The Firebird,['Susanna Kearsley'],Fantasy,0,2,3,41,123,128,4.252525252525253,4.0,195696,22052
2013,Emperor of Thorns,['Mark  Lawrence'],Fantasy,0,1,8,27,81,180,4.451178451178452,4.12,312957,24310
2013,A Natural History of Dragons,['Marie Brennan'],Fantasy,0,3,22,73,126,71,3.8135593220338984,3.95,54009,7561
2013,Seduction,['M.J. Rose'],Fantasy,0,6,14,70,109,96,3.9322033898305087,3.64,38484,6169
2013,The Crown Tower,['Michael J. Sullivan'],Fantasy,0,1,0,28,92,176,4.488215488215488,4.31,322283,20802
2013,Blood of Dragons,['Robin Hobb'],Fantasy,0,2,8,54,139,96,4.066889632107023,4.19,1116615,43623
2013,The Third Kingdom,['Terry Goodkind'],Fantasy,0,15,29,85,93,78,3.6333333333333333,4.0,953825,22945
2013,The Daylight War,['Peter V. Brett'],Fantasy,0,4,9,49,117,119,4.134228187919463,4.21,298784,13772
2013,A Memory of Light,"['Robert Jordan', 'Brandon Sanderson']",Fantasy,0,0,2,23,88,185,4.530201342281879,4.18,2152274,51502
2013,Calculated in Death,['J.D. Robb'],Mystery & Thriller,0,1,8,49,141,100,4.107023411371237,4.3,1494424,65142
2013,Never Go Back,['Lee Child'],Mystery & Thriller,0,1,6,56,158,76,4.016835016835016,4.06,1867301,95309
2013,W is for Wasted,['Sue Grafton'],Mystery & Thriller,0,0,14,72,156,56,3.8523489932885906,3.93,913365,37992
2013,Ordinary Grace,['William Kent Krueger'],Mystery & Thriller,0,0,2,36,125,136,4.321070234113712,4.13,182223,20765
2013,Suspect,['Robert Crais'],Mystery & Thriller,0,0,5,48,132,113,4.184563758389261,4.15,308272,16808
2013,Joyland,"['Stephen King', 'Glen Orbik']",Mystery & Thriller,0,2,13,51,133,99,4.053691275167785,3.9,92000,9884
2013,Six Years,['Harlan Coben'],Mystery & Thriller,0,2,15,70,146,66,3.8662207357859533,3.99,1074634,71248
2013,Police,"['Jo Nesbø', 'Don Bartlett']",Mystery & Thriller,0,0,2,35,113,150,4.37,3.93,676911,48857
2013,Night Film,['Marisha Pessl'],Mystery & Thriller,0,2,20,54,111,109,4.030405405405405,3.76,118100,17205
2013,The Shining Girls,['Lauren Beukes'],Mystery & Thriller,0,7,25,80,114,72,3.7348993288590604,3.61,83884,10857
2013,Unseen,['Karin Slaughter'],Mystery & Thriller,0,1,3,26,140,130,4.316666666666666,4.07,843962,59566
2013,Speaking from Among the Bones,['Alan Bradley'],Mystery & Thriller,0,0,1,28,157,114,4.28,3.96,374902,45272
2013,Convicted,['Aleatha Romig'],Mystery & Thriller,0,3,3,14,80,196,4.5641891891891895,4.23,183923,24177
2013,Inferno,['Dan Brown'],Mystery & Thriller,1,7,26,101,119,46,3.57190635451505,3.82,6462238,175332
2013,The Cuckoo's Calling,"['Robert Galbraith', 'J.K. Rowling']",Mystery & Thriller,0,1,8,47,138,98,4.109589041095891,4.45,23046009,552409
2013,Life After Life,['Kate Atkinson'],Historical Fiction,1,4,17,42,118,118,4.1003344481605355,3.81,498599,55144
2013,Burial Rites,['Hannah Kent'],Historical Fiction,0,1,7,46,131,113,4.167785234899329,3.99,89903,12413
2013,Mrs. Lincoln's Dressmaker,['Jennifer Chiaverini'],Historical Fiction,0,11,45,118,88,35,3.3063973063973062,3.85,138745,16133
2013,The Valley of Amazement,['Amy Tan'],Historical Fiction,0,12,29,99,107,47,3.503401360544218,3.91,884778,24865
2013,The Painted Girls,['Cathy Marie Buchanan'],Historical Fiction,0,5,24,83,96,88,3.804054054054054,3.62,37459,3980
2013,Z: A Novel of Zelda Fitzgerald,['Therese Anne Fowler'],Historical Fiction,0,4,16,70,137,72,3.859531772575251,3.85,55630,6681
2013,The Perfume Collector,['Kathleen Tessaro'],Historical Fiction,0,4,8,57,159,68,3.9425675675675675,3.86,46766,4996
2013,The Light in the Ruins,['Chris Bohjalian'],Historical Fiction,0,3,8,68,126,95,4.006666666666667,3.77,417410,39256
2013,Necessary Lies,['Diane Chamberlain'],Historical Fiction,0,1,1,27,95,175,4.478260869565218,4.06,366989,35067
2013,Whistling Past the Graveyard,['Susan Crandall'],Historical Fiction,0,1,6,45,133,110,4.169491525423729,4.02,32403,4718
2013,The Signature of All Things,['Elizabeth Gilbert'],Historical Fiction,0,4,20,61,129,86,3.91,3.6,1702590,88007
2013,The Last Runaway,['Tracy Chevalier'],Historical Fiction,0,4,18,70,147,60,3.8060200668896322,3.83,781699,28610
2013,Paris,['Edward Rutherfurd'],Historical Fiction,0,1,17,59,137,85,3.963210702341137,4.05,149658,10600
2013,The Son,['Philipp Meyer'],Historical Fiction,0,8,12,42,117,120,4.1003344481605355,3.93,38323,4666
2013,The White Princess,['Philippa Gregory'],Historical Fiction,0,7,21,63,139,70,3.8133333333333335,3.91,1388366,72159
2013,The Golem and the Jinni,['Helene Wecker'],Debut Goodreads Author,0,1,3,39,116,137,4.300675675675675,4.11,90551,12102
2013,Altered,['Jennifer Rush'],Debut Goodreads Author,0,1,16,50,131,97,4.040677966101695,3.99,33472,3743
2013,The House Girl,['Tara Conklin'],Debut Goodreads Author,0,3,10,87,139,60,3.8127090301003346,3.76,75029,7891
2013,Letters from Skye,['Jessica Brockmole'],Debut Goodreads Author,0,0,16,62,138,83,3.963210702341137,3.88,15656,2925
2013,The Promise of Stardust,['Priscille Sibley'],Debut Goodreads Author,0,2,14,49,111,124,4.136666666666667,4.07,10916,1619
2013,Promise of Blood,['Brian  McClellan'],Debut Goodreads Author,0,1,8,38,120,133,4.253333333333333,4.26,118788,7365
2013,True Love Story,['Willow Aster'],Debut Goodreads Author,0,5,6,29,101,158,4.34113712374582,4.08,33360,4268
2013,Collide,['Gail McHugh'],Debut Goodreads Author,0,1,7,32,79,179,4.436241610738255,4.23,109682,8619
2013,The Other Typist,['Suzanne Rindell'],Debut Goodreads Author,0,5,24,70,140,54,3.7303754266211606,3.59,20965,3488
2013,The Madman’s Daughter,['Megan Shepherd'],Debut Goodreads Author,0,11,18,47,124,90,3.910344827586207,3.76,52426,9477
2013,Real,['Katy Evans'],Debut Goodreads Author,0,4,8,26,88,174,4.4,4.16,334387,29999
2013,Chanel Bonfire,['Wendy Lawless'],Debut Goodreads Author,0,3,20,82,132,60,3.760942760942761,3.76,5253,657
2013,If You Find Me,['Emily Murdoch'],Debut Goodreads Author,0,3,8,31,122,132,4.256756756756757,4.06,18133,2940
2013,Pivot Point,['Kasie West'],Debut Goodreads Author,0,1,7,33,108,142,4.316151202749141,3.94,299379,42247
2013,Tangled,['Emma Chase'],Debut Goodreads Author,1,0,3,16,73,206,4.617449664429531,4.11,345955,35110
2013,Orphan Train,['Christina Baker Kline'],Fiction,0,2,7,41,152,97,4.120401337792642,4.09,417138,35762
2013,The Storyteller,['Jodi Picoult'],Fiction,0,2,7,29,114,146,4.325503355704698,3.97,3482177,209189
2013,The Rosie Project,['Graeme Simsion'],Fiction,0,1,13,38,135,110,4.1447811447811445,3.92,525116,51377
2013,And the Mountains Echoed,['Khaled Hosseini'],Fiction,1,3,9,77,111,97,3.9764309764309766,4.29,3615182,152304
2013,The Lowland,['Jhumpa Lahiri'],Fiction,0,5,7,77,118,92,3.9531772575250836,4.02,571438,40697
2013,Tenth of December,['George Saunders'],Fiction,0,3,6,34,121,132,4.260135135135135,3.9,246437,34176
2013,The Husband's Secret,['Liane Moriarty'],Fiction,0,2,12,62,143,81,3.9633333333333334,3.96,2082458,154541
2013,A Tale for the Time Being,['Ruth Ozeki'],Fiction,0,4,11,39,117,125,4.175675675675675,3.97,97795,12771
2013,Me Before You,['Jojo Moyes'],Fiction,0,3,5,21,101,169,4.431438127090301,4.08,1855606,155111
2013,The Interestings,['Meg Wolitzer'],Fiction,0,5,27,68,107,92,3.849498327759197,3.53,199879,24584
2013,We Are Water,['Wally Lamb'],Fiction,0,6,13,64,137,78,3.8993288590604025,3.97,713768,34255
2013,"Someday, Someday, Maybe",['Lauren Graham'],Fiction,0,4,11,108,131,43,3.6666666666666665,3.8,133991,16283
2013,The Burgess Boys,['Elizabeth Strout'],Fiction,0,11,35,91,120,42,3.491638795986622,3.7,363014,44095
2013,The Girl You Left Behind,['Jojo Moyes'],Fiction,0,3,7,39,109,139,4.2592592592592595,4.08,1857017,155184
2013,The Silver Star,['Jeannette Walls'],Fiction,0,2,30,101,116,51,3.6133333333333333,4.21,1008633,66469
2013,Magic Rises,['Ilona Andrews'],Paranormal Fantasy,0,0,1,14,88,193,4.597972972972973,4.3,1074109,73347
2013,Written in Red,['Anne Bishop'],Paranormal Fantasy,0,1,1,16,88,192,4.573825503355705,4.23,368873,24610
2013,Touch of the Demon,['Diana Rowland'],Paranormal Fantasy,0,3,18,42,95,139,4.175084175084175,3.97,93056,8449
2013,Hunted,['Kevin Hearne'],Paranormal Fantasy,0,0,4,46,132,116,4.208053691275167,4.17,426946,27298
2013,Heart of Venom,['Jennifer Estep'],Paranormal Fantasy,0,0,7,36,138,115,4.219594594594595,4.06,344636,22965
2013,Chimes at Midnight,['Seanan McGuire'],Paranormal Fantasy,0,1,1,16,119,162,4.471571906354515,4.03,408832,52820
2013,Frost Burned,['Patricia Briggs'],Paranormal Fantasy,0,1,5,39,128,124,4.242424242424242,4.26,1234865,62358
2013,Cold Days,['Jim Butcher'],Paranormal Fantasy,1,1,2,19,102,172,4.493243243243243,4.26,2285756,93835
2013,Blood Trade,['Faith Hunter'],Paranormal Fantasy,0,1,5,43,135,114,4.194630872483222,4.16,233667,14097
2013,Steel's Edge,['Ilona Andrews'],Paranormal Fantasy,0,2,7,33,139,118,4.217391304347826,4.3,1074417,73352
2013,House Rules,['Chloe Neill'],Paranormal Fantasy,0,0,1,43,130,119,4.252559726962457,4.11,353890,21461
2013,Fifth Grave Past the Light,['Darynda Jones'],Paranormal Fantasy,0,1,0,17,80,201,4.605351170568562,4.28,371652,36041
2013,The Bone Season,['Samantha Shannon'],Paranormal Fantasy,0,6,28,45,117,93,3.9100346020761245,3.93,104794,17561
2013,Gameboard of the Gods,['Richelle Mead'],Paranormal Fantasy,0,7,20,76,115,65,3.745583038869258,4.26,2894276,137146
2013,Styxx,['Sherrilyn Kenyon'],Paranormal Fantasy,0,1,4,23,64,201,4.5699658703071675,4.23,1393273,63549
2013,The Pioneer Woman Cooks: A Year of Holidays,['Ree Drummond'],Food & Cookbooks,0,1,9,38,97,119,4.2272727272727275,4.12,101691,5579
2013,"It's All Good: Delicious, Easy Recipes That Will Make You Look Good and Feel Great",['Gwyneth Paltrow'],Food & Cookbooks,0,3,27,84,110,75,3.759197324414716,3.75,12902,1103
2013,Notes from the Larder: A Kitchen Diary with Recipes,['Nigel Slater'],Food & Cookbooks,0,1,2,13,55,62,4.315789473684211,4.09,20872,1265
2013,Tequila Mockingbird: Cocktails with a Literary Twist,['Tim Federle'],Food & Cookbooks,1,4,16,49,98,131,4.12751677852349,3.83,31614,6065
2013,"The Fast Diet: The Simple Secret of Intermittent Fasting: Lose Weight, Stay Healthy, Live Longer","['Michael Mosley', 'Mimi Spencer']",Food & Cookbooks,0,2,13,80,145,57,3.814814814814815,3.84,16456,1123
2013,Fool's Gold Cookbook: A Love Story Told Through 150 Recipes,['Susan   Mallery'],Food & Cookbooks,0,2,11,75,84,106,4.010791366906475,3.99,490532,34392
2013,Pandora's Lunchbox: How Processed Food Took Over the American Meal,['Melanie Warner'],Food & Cookbooks,0,3,8,75,140,72,3.9060402684563758,3.87,2190,337
2013,Whole: Rethinking the Science of Nutrition,"['T. Colin Campbell', 'Howard Jacobson']",Food & Cookbooks,0,5,19,61,98,115,4.003355704697986,4.17,39135,3939
2013,Vegetable Literacy: Cooking and Gardening with Twelve Families from the Edible Plant Kingdom,['Deborah Madison'],Food & Cookbooks,0,1,10,27,90,122,4.288,4.03,24163,1308
2013,Eating on the Wild Side: The Missing Link to Optimum Health,['Jo Robinson'],Food & Cookbooks,0,1,7,47,117,124,4.202702702702703,4.1,4020,542
2013,Relish: My Life in the Kitchen,['Lucy Knisley'],Food & Cookbooks,0,0,2,37,143,115,4.249158249158249,3.92,56155,7455
2013,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers","['David Perlmutter', 'Kristin Loberg']",Food & Cookbooks,0,2,10,45,121,121,4.167224080267559,3.93,25958,2331
2013,The Drunken Botanist: The Plants That Create the World's Great Drinks,['Amy  Stewart'],Food & Cookbooks,0,2,11,63,130,86,3.982876712328767,3.82,60771,9722
2013,"Moosewood Restaurant Favorites: The 250 Most-Requested, Naturally Delicious Recipes from One of America's Best-Loved Restaurants",['The Moosewood Collective'],Food & Cookbooks,0,4,4,19,41,47,4.069565217391304,3.99,26953,560
2013,Cooked: A Natural History of Transformation,['Michael Pollan'],Food & Cookbooks,0,1,17,55,146,76,3.9457627118644067,4.11,416073,34090
2014,"Attack on Titan: No Regrets, Vol. 1","['Hajime Isayama', 'Hikaru Suruga', 'Gan Sunaaku']",Graphic Novels & Comics,0,4,9,36,58,190,4.417508417508418,4.42,328561,10680
2014,"Avatar: The Last Airbender: The Rift, Part 1","['Gene Luen Yang', 'Michael Dante DiMartino', 'Bryan Konietzko', 'Gurihiru']",Graphic Novels & Comics,0,5,7,51,109,128,4.16,4.07,260424,21698
2014,Leaves on the Wind,"['Zack Whedon', 'Fábio Moon', 'Dan Dos Santos', 'Georges Jeanty']",Graphic Novels & Comics,1,1,7,45,122,125,4.21,3.98,129831,7347
2014,The Shadow Hero,"['Gene Luen Yang', 'Sonny Liew', 'Chu Hing']",Graphic Novels & Comics,0,2,2,37,132,125,4.261744966442953,3.9,21110,2348
2014,"Chew, Vol. 8: Family Recipes","['John Layman', 'Rob Guillory']",Graphic Novels & Comics,0,0,1,31,148,120,4.29,4.05,133749,8595
2014,Sex Criminals: Volume One: One Weird Trick,"['Matt Fraction', 'Chip Zdarsky']",Graphic Novels & Comics,0,3,13,40,106,136,4.204697986577181,3.97,260623,18218
2014,In Real Life,"['Cory Doctorow', 'Jen Wang']",Graphic Novels & Comics,0,2,21,86,122,68,3.779264214046823,3.81,187011,20886
2014,Alpha & Omega,"['Joe Hill', 'Gabriel Rodríguez']",Graphic Novels & Comics,0,0,1,14,73,212,4.653333333333333,4.03,658776,59771
2014,"Wonder Woman, Volume 4: War","['Brian Azzarello', 'Cliff Chiang', 'Goran Sudžuka']",Graphic Novels & Comics,0,1,11,50,115,122,4.157190635451505,4.16,254406,7693
2014,Tomboy: A Graphic Memoir,['Liz Prince'],Graphic Novels & Comics,0,2,7,35,128,125,4.235690235690235,4.01,19346,2068
2014,Manga Classics: Pride & Prejudice,"['Stacy King', 'Po Tse', 'Jane Austen']",Graphic Novels & Comics,0,13,9,28,68,155,4.256410256410256,4.11,5494154,151926
2014,Through the Woods,['Emily Carroll'],Graphic Novels & Comics,0,0,7,22,99,169,4.447811447811448,3.97,87825,11587
2014,Sass & Sorcery,"['Kurtis J. Wiebe', 'Roc Upchurch']",Graphic Novels & Comics,0,2,4,20,85,187,4.5134228187919465,4.05,95446,8240
2014,Seconds,"[""Bryan Lee O'Malley"", 'Nathan Fairbairn']",Graphic Novels & Comics,0,0,5,51,127,116,4.183946488294314,4.18,435489,17453
2014,"Saga, Vol. 3","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0,1,11,86,181,4.602150537634409,4.24,1426671,82575
2014,#GIRLBOSS,['Sophia Amoruso'],Business Books,1,10,27,74,119,69,3.702341137123746,3.69,61784,4014
2014,Write. Publish. Repeat. (The No-Luck-Required Guide to Self-Publishing Success),"['Sean Platt', 'Johnny B. Truant']",Business Books,0,3,6,22,101,166,4.412751677852349,3.93,38292,4052
2014,Hooked: How to Build Habit-Forming Products,['Nir   Eyal'],Business Books,0,2,13,39,104,141,4.234113712374582,4.06,20310,1546
2014,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,['Ryan Holiday'],Business Books,0,3,20,49,93,135,4.123333333333333,4.11,86506,6802
2014,Leaders Eat Last,['Simon Sinek'],Business Books,0,3,12,41,107,135,4.204697986577181,4.08,116616,7142
2014,Economics: The User's Guide,['Ha-Joon Chang'],Business Books,0,1,10,41,145,100,4.121212121212121,4.08,16548,1535
2014,Essentialism: The Disciplined Pursuit of Less,['Greg McKeown'],Business Books,0,1,21,67,121,89,3.923076923076923,4.03,46438,4553
2014,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration","['Ed Catmull', 'Amy    Wallace']",Business Books,0,2,7,38,105,145,4.292929292929293,4.2,53755,3612
2014,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",['Arianna Huffington'],Business Books,0,12,29,85,99,74,3.648829431438127,3.61,23600,2482
2014,Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered,['Austin Kleon'],Business Books,0,3,5,42,127,117,4.190476190476191,3.93,190164,6864
2014,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,['Ben Horowitz'],Business Books,0,5,9,43,105,137,4.2040133779264215,4.24,42658,2337
2014,Think Like a Freak,"['Steven D. Levitt', 'Stephen J. Dubner']",Business Books,0,3,21,102,133,70,3.7477203647416415,3.95,812351,24096
2014,"Overwhelmed: Work, Love, and Play When No One Has the Time",['Brigid Schulte'],Business Books,0,3,12,62,138,110,4.046153846153846,3.86,6283,804
2014,Flash Boys: A Wall Street Revolt,['Michael   Lewis'],Business Books,0,0,3,53,157,86,4.090301003344481,4.15,547415,31204
2014,Capital in the Twenty-First Century,"['Thomas Piketty', 'Arthur Goldhammer']",Business Books,0,1,4,30,95,163,4.416382252559727,4.01,22184,1983
2014,Panic,['Lauren Oliver'],Young Adult Fiction,0,4,36,99,96,53,3.548611111111111,3.9,1211434,98135
2014,Lies We Tell Ourselves,['Robin Talley'],Young Adult Fiction,0,5,8,38,120,122,4.180887372013652,3.84,26778,5315
2014,Don't Look Back,['Jennifer L. Armentrout'],Young Adult Fiction,0,1,5,41,107,133,4.275261324041812,4.21,1660583,146403
2014,Rumble,['Ellen Hopkins'],Young Adult Fiction,0,5,9,57,112,116,4.086956521739131,4.23,513389,34039
2014,I'll Give You the Sun,['Jandy Nelson'],Young Adult Fiction,0,1,5,24,62,232,4.601851851851852,4.1,312880,30989
2014,Since You've Been Gone,['Morgan Matson'],Young Adult Fiction,0,2,3,37,128,150,4.315625,4.06,261198,33057
2014,Love Letters to the Dead,"['Ava Dellaira', 'Dạ Oanh']",Young Adult Fiction,0,9,24,62,107,83,3.8105263157894735,3.81,59734,7881
2014,Better off Friends,['Elizabeth Eulberg'],Young Adult Fiction,0,1,16,71,108,99,3.976271186440678,3.84,82771,9819
2014,We Were Liars,['E. Lockhart'],Young Adult Fiction,1,16,27,24,36,37,3.3642857142857143,3.79,536062,60310
2014,Take Me On,['Katie McGarry'],Young Adult Fiction,0,2,4,38,118,126,4.256944444444445,4.09,244029,22823
2014,Flat-Out Celeste,['Jessica Park'],Young Adult Fiction,0,0,2,21,63,199,4.610526315789474,4.03,119451,12942
2014,Isla and the Happily Ever After,['Stephanie Perkins'],Young Adult Fiction,0,3,15,44,88,139,4.193771626297578,3.97,639802,66537
2014,Falling into Place,['Amy Zhang'],Young Adult Fiction,0,6,10,59,105,113,4.054607508532423,3.77,18944,3031
2014,Puddle Jumping,['Amber L.  Johnson'],Young Adult Fiction,0,6,2,13,70,208,4.578595317725752,4.19,15519,3082
2014,On the Fence,['Kasie West'],Young Adult Fiction,0,3,9,52,121,102,4.080139372822299,3.94,299218,42240
2014,This Star Won't Go Out: The Life and Words of Esther Grace Earl,"['Esther Earl', 'Lori Earl', 'Wayne Earl', 'John Green']",Memoir & Autobiography,1,0,4,23,66,203,4.581081081081081,4.06,6100113,336530
2014,Popular: Vintage Wisdom for a Modern Geek,['Maya Van Wagenen'],Memoir & Autobiography,0,3,12,47,125,111,4.104026845637584,4.02,10597,2194
2014,A Fighting Chance,['Elizabeth Warren'],Memoir & Autobiography,0,0,3,28,119,150,4.386666666666667,4.11,20917,2950
2014,Stronger,"['Jeff Bauman', 'Bret Witter']",Memoir & Autobiography,0,2,7,38,116,137,4.263333333333334,3.88,112247,11814
2014,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings","['Michelle Knight', 'Michelle Burford']",Memoir & Autobiography,0,1,3,23,95,173,4.477966101694915,4.13,31781,3968
2014,My Salinger Year,['Joanna Rakoff'],Memoir & Autobiography,0,3,17,61,142,72,3.8915254237288135,3.65,8942,1320
2014,Glitter and Glue,['Kelly Corrigan'],Memoir & Autobiography,0,1,13,56,134,94,4.030201342281879,3.91,60409,7565
2014,Tibetan Peach Pie: A True Account of an Imaginative Life,['Tom Robbins'],Memoir & Autobiography,0,3,11,59,134,85,3.982876712328767,3.97,332066,14553
2014,"Life, Animated: A Story of Sidekicks, Heroes, and Autism",['Ron Suskind'],Memoir & Autobiography,0,2,12,43,109,131,4.1952861952861955,3.92,13437,1373
2014,"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More",['Janet Mock'],Memoir & Autobiography,0,1,3,24,102,168,4.453020134228188,4.32,11033,1222
2014,Duty: Memoirs of a Secretary at War,['Robert M. Gates'],Memoir & Autobiography,0,1,15,80,126,75,3.872053872053872,3.89,7289,827
2014,Hard Choices,['Hillary Rodham Clinton'],Memoir & Autobiography,0,9,21,100,124,44,3.5805369127516777,3.84,88462,8658
2014,Not My Father's Son,['Alan Cumming'],Memoir & Autobiography,0,0,7,40,152,100,4.153846153846154,3.99,39250,5525
2014,Love Life,['Rob Lowe'],Memoir & Autobiography,0,0,21,107,115,55,3.684563758389262,3.78,69489,6180
