,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daysToContest,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
2338,2338,2338,2011,Ordinary Sun,['Matthew Henriksen'],Poetry,0,0,1,2,8,38,4.6938775510204085,4.48,197.0,13.0,https://www.goodreads.com/book/show/10441086-ordinary-sun?from_choice=true,303.0,0984475222,0.0,inf,inf,0.0
2339,2339,2339,2011,Testify,['Joseph Lease'],Poetry,0,0,1,2,1,37,4.8048780487804885,4.57,564.0,57.0,https://www.goodreads.com/book/show/9763619-testify?from_choice=true,267.0,1566892589,0.0,inf,inf,0.0
2340,2340,2340,2011,The Book of Men,['Dorianne Laux'],Poetry,0,0,1,10,21,48,4.45,4.2,5545.0,551.0,https://www.goodreads.com/book/show/8329847-the-book-of-men?from_choice=true,282.0,0393079554,0.0,inf,inf,0.0
2341,2341,2341,2011,Broetry Poetry for Dudes,['Brian McGackin'],Poetry,0,2,14,21,27,25,3.6629213483146073,3.44,336.0,95.0,https://www.goodreads.com/book/show/10326288-broetry-poetry-for-dudes?from_choice=true,28.0,159474517X,0.0,inf,inf,0.0
2342,2342,2342,2011,Horoscopes for the Dead,['Billy Collins'],Poetry,1,2,20,76,119,80,3.8585858585858586,4.16,53715.0,4645.0,https://www.goodreads.com/book/show/9315496-horoscopes-for-the-dead?from_choice=true,246.0,1400064929,0.0,inf,inf,0.0
2343,2343,2343,2011,She Returns to the Floating World,['Jeannine Hall Gailey'],Poetry,0,0,0,0,0,9,5.0,4.21,783.0,146.0,https://www.goodreads.com/book/show/11687728-she-returns-to-the-floating-world?from_choice=true,343.0,0982740921,0.0,inf,inf,0.0
2344,2344,2344,2011,Money Shot,['Rae Armantrout'],Poetry,0,0,0,6,8,14,4.285714285714286,4.01,2155.0,241.0,https://www.goodreads.com/book/show/9743885-money-shot?from_choice=true,302.0,081957130X,0.0,inf,inf,0.0
2345,2345,2345,2011,The Trees The Trees,['Heather Christle'],Poetry,0,1,0,2,12,35,4.6,4.21,1473.0,178.0,https://www.goodreads.com/book/show/11480960-the-trees-the-trees?from_choice=true,159.0,9780980193879,0.0,inf,inf,0.0
2346,2346,2346,2011,Fall Higher,['Dean Young'],Poetry,0,0,1,7,21,20,4.224489795918367,4.16,3324.0,272.0,https://www.goodreads.com/book/show/10858542-fall-higher?from_choice=true,225.0,1556593112,0.0,inf,inf,0.0
2347,2347,2347,2011,Lucky Fish,['Aimee Nezhukumatathil'],Poetry,0,1,3,15,19,28,4.0606060606060606,4.21,1397.0,176.0,https://www.goodreads.com/book/show/9654817-lucky-fish?from_choice=true,326.0,1932195580,0.0,inf,inf,0.0
2348,2348,2348,2011,Destroyer and Preserver,['Matthew Rohrer'],Poetry,0,0,0,4,12,12,4.285714285714286,4.09,1382.0,153.0,https://www.goodreads.com/book/show/8912427-destroyer-and-preserver?from_choice=true,267.0,1933517506,0.0,inf,inf,0.0
2349,2349,2349,2011,The Angel in the Dream of Our Hangover,['Mark Leidner'],Poetry,0,0,0,1,6,31,4.789473684210527,4.47,672.0,90.0,https://www.goodreads.com/book/show/11065188-the-angel-in-the-dream-of-our-hangover?from_choice=true,88.0,0983243700,0.0,inf,inf,0.0
2350,2350,2350,2011,Feasting at the Table of the Damned,['Daniel Ames'],Poetry,0,0,0,0,0,4,5.0,4.11,9.0,5.0,https://www.goodreads.com/book/show/11521367-feasting-at-the-table-of-the-damned?from_choice=true,222.0,0984621261,0.0,inf,inf,0.0
2351,2351,2351,2011,Flies,['Michael Dickman'],Poetry,0,1,10,19,13,14,3.5087719298245608,3.89,1102.0,144.0,https://www.goodreads.com/book/show/9605240-flies?from_choice=true,211.0,1556593775,0.0,inf,inf,0.0
2352,2352,2352,2011,Beauty Was the Case That They Gave Me,['Mark Leidner'],Poetry,0,0,0,3,5,33,4.7317073170731705,4.47,672.0,90.0,https://www.goodreads.com/book/show/12085850-beauty-was-the-case-that-they-gave-me?from_choice=true,67.0,0983520305,0.0,inf,inf,0.0
2353,2353,2353,2011,The Chameleon Couch,['Yusef Komunyakaa'],Poetry,0,0,2,8,10,4,3.6666666666666665,4.14,5327.0,378.0,https://www.goodreads.com/book/show/9870010-the-chameleon-couch?from_choice=true,267.0,0374120382,0.0,inf,inf,0.0
2354,2354,2354,2011,That This,"['Susan Howe', 'James Welling']",Poetry,0,0,1,9,8,12,4.033333333333333,4.27,3953.0,348.0,https://www.goodreads.com/book/show/9803013-that-this?from_choice=true,341.0,0811219186,0.0,inf,inf,0.0
2355,2355,2355,2011,The Captain Asks for a Show of Hands,['Nick Flynn'],Poetry,0,6,7,18,29,23,3.6746987951807233,3.85,16977.0,1697.0,https://www.goodreads.com/book/show/9083996-the-captain-asks-for-a-show-of-hands?from_choice=true,309.0,1555975747,0.0,inf,inf,0.0
2356,2356,2356,2011,Tonight No Poetry Will Serve,['Adrienne Rich'],Poetry,0,0,2,16,17,6,3.6585365853658534,4.21,27292.0,1462.0,https://www.goodreads.com/book/show/8431208-tonight-no-poetry-will-serve?from_choice=true,324.0,0393079678,0.0,inf,inf,0.0
2357,2357,2357,2011,I Love a Broad Margin to My Life,['Maxine Hong Kingston'],Poetry,0,2,5,10,15,15,3.765957446808511,3.76,49806.0,3193.0,https://www.goodreads.com/book/show/9471417-i-love-a-broad-margin-to-my-life?from_choice=true,323.0,030727019X,0.0,inf,inf,0.0
2358,2358,2358,2011,Graveminder,['Melissa Marr'],Horror,1,7,31,75,113,69,3.698305084745763,3.76,396189.0,25830.0,https://www.goodreads.com/book/show/5957313-graveminder?from_choice=true,212.0,0061826871,0.0,inf,inf,0.0
2359,2359,2359,2011,The President's Vampire,['Christopher Farnsworth'],Horror,0,5,11,71,133,74,3.884353741496599,4.0,21124.0,2591.0,https://www.goodreads.com/book/show/9440171-the-president-s-vampire?from_choice=true,223.0,0399157395,0.0,inf,inf,0.0
2360,2360,2360,2011,My Life as a White Trash Zombie,"['Diana Rowland', 'Daniel Dos Santos']",Horror,0,3,11,58,138,87,3.993265993265993,3.97,93042.0,8449.0,https://www.goodreads.com/book/show/9640626-my-life-as-a-white-trash-zombie?from_choice=true,155.0,0756406757,0.0,inf,inf,0.0
2361,2361,2361,2011,Zone One,['Colson Whitehead'],Horror,0,14,36,95,105,43,3.433447098976109,3.99,320310.0,33511.0,https://www.goodreads.com/book/show/10365343-zone-one?from_choice=true,50.0,0385528078,0.0,inf,inf,0.0
2362,2362,2362,2011,An Apple For Zoë,['Thomas Amo'],Horror,0,5,4,5,34,37,4.105882352941176,3.84,387.0,119.0,https://www.goodreads.com/book/show/10644437-an-apple-for-zo?from_choice=true,282.0,B005GLA5L2,0.0,inf,inf,0.0
2363,2363,2363,2011,Raising Stony Mayhall,['Daryl Gregory'],Horror,0,3,11,54,120,77,3.969811320754717,3.82,34869.0,5330.0,https://www.goodreads.com/book/show/9466865-raising-stony-mayhall?from_choice=true,162.0,0345522370,0.0,inf,inf,0.0
2364,2364,2364,2011,That Which Should Not Be,['Brett J. Talley'],Horror,0,2,1,15,26,51,4.294736842105263,3.93,3467.0,732.0,https://www.goodreads.com/book/show/11876043-that-which-should-not-be?from_choice=true,61.0,1936564149,0.0,inf,inf,0.0
2365,2365,2365,2011,The Cypress House,['Michael Koryta'],Horror,0,6,19,83,127,61,3.7364864864864864,3.77,52354.0,7395.0,https://www.goodreads.com/book/show/8585317-the-cypress-house?from_choice=true,317.0,0316053724,0.0,inf,inf,0.0
2366,2366,2366,2011,Seed,['Ania Ahlborn'],Horror,0,5,15,48,107,85,3.969230769230769,3.6,33871.0,4960.0,https://www.goodreads.com/book/show/11422798-seed?from_choice=true,189.0,English,0.0,inf,inf,0.0
2367,2367,2367,2011,What the Night Knows,['Dean Koontz'],Horror,0,9,29,87,121,51,3.592592592592593,3.93,2284954.0,91049.0,https://www.goodreads.com/book/show/7830126-what-the-night-knows?from_choice=true,344.0,0553807722,0.0,inf,inf,0.0
2368,2368,2368,2011,The Night Strangers,['Chris Bohjalian'],Horror,0,8,55,83,100,52,3.446308724832215,3.77,417410.0,39256.0,https://www.goodreads.com/book/show/10209997-the-night-strangers?from_choice=true,64.0,0307394999,0.0,inf,inf,0.0
2369,2369,2369,2011,The Devil All the Time,['Donald Ray Pollock'],Horror,0,3,9,45,129,112,4.134228187919463,4.07,25280.0,3495.0,https://www.goodreads.com/book/show/10108463-the-devil-all-the-time?from_choice=true,148.0,038553504X,0.0,inf,inf,0.0
2370,2370,2370,2011,Aftertime,['Sophie Littlefield'],Horror,0,7,21,71,130,66,3.769491525423728,3.65,21742.0,3031.0,https://www.goodreads.com/book/show/9065272-aftertime?from_choice=true,288.0,0373803362,0.0,inf,inf,0.0
2371,2371,2371,2011,The Night Eternal,"['Guillermo del Toro', 'Chuck Hogan']",Horror,0,6,18,101,106,69,3.713333333333333,3.81,164103.0,15018.0,https://www.goodreads.com/book/show/6945530-the-night-eternal?from_choice=true,43.0,0061558265,0.0,inf,inf,0.0
2372,2372,2372,2011,Deadline,['Mira Grant'],Horror,0,3,7,38,107,143,4.275167785234899,3.94,158206.0,20114.0,https://www.goodreads.com/book/show/8429687-deadline?from_choice=true,189.0,031608106X,0.0,inf,inf,0.0
2373,2373,2373,2011,Dreadfully Ever After,"['Steve Hockensmith', 'Patrick Arrasmith']",Horror,0,9,21,84,122,46,3.620567375886525,3.69,45168.0,3927.0,https://www.goodreads.com/book/show/8718281-dreadfully-ever-after?from_choice=true,260.0,1594745021,0.0,inf,inf,0.0
2374,2374,2374,2011,Those Across the River,['Christopher Buehlman'],Horror,0,9,31,70,128,55,3.645051194539248,3.78,12530.0,2309.0,https://www.goodreads.com/book/show/10772903-those-across-the-river?from_choice=true,92.0,0441020674,0.0,inf,inf,0.0
2375,2375,2375,2011,The Last Werewolf,['Glen Duncan'],Horror,0,15,41,76,120,41,3.4470989761092152,3.58,31096.0,4440.0,https://www.goodreads.com/book/show/9532302-the-last-werewolf?from_choice=true,244.0,1847679447,0.0,inf,inf,0.0
2376,2376,2376,2011,The King of Plagues,['Jonathan Maberry'],Horror,0,4,12,59,126,128,4.100303951367781,4.04,230111.0,23673.0,https://www.goodreads.com/book/show/9120730-the-king-of-plagues?from_choice=true,253.0,0312382502,0.0,inf,inf,0.0
2377,2377,2377,2011,Eat Slay Love,['Jesse Petersen'],Horror,0,1,9,53,133,99,4.084745762711863,3.84,13284.0,1727.0,https://www.goodreads.com/book/show/9421748-eat-slay-love?from_choice=true,111.0,1849835292,0.0,inf,inf,0.0
2378,2378,2378,2011,Delirium,['Lauren Oliver'],Young Adult Fantasy,0,1,21,36,95,144,4.212121212121212,3.9,1211434.0,98135.0,https://www.goodreads.com/book/show/7686667-delirium?from_choice=true,307.0,0061726826,0.0,inf,inf,0.0
2379,2379,2379,2011,Forever,['Maggie Stiefvater'],Young Adult Fantasy,0,9,18,70,98,98,3.880546075085325,3.99,1413364.0,136366.0,https://www.goodreads.com/book/show/9409458-forever?from_choice=true,148.0,English,0.0,inf,inf,0.0
2380,2380,2380,2011,Miss Peregrine's Home for Peculiar Children,['Ransom Riggs'],Young Adult Fantasy,0,2,25,86,120,62,3.7288135593220337,3.96,1219524.0,92733.0,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children?from_choice=true,183.0,English,0.0,inf,inf,0.0
2381,2381,2381,2011,Divergent,['Veronica Roth'],Young Adult Fantasy,1,0,11,25,62,195,4.505119453924915,4.07,5041052.0,264747.0,https://www.goodreads.com/book/show/8306857-divergent?from_choice=true,226.0,0062024027,0.0,inf,inf,0.0
2382,2382,2382,2011,City of Fallen Angels,['Cassandra Clare'],Young Adult Fantasy,0,3,21,47,104,113,4.052083333333333,4.26,6293456.0,352166.0,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels?from_choice=true,246.0,1442403543,0.0,inf,inf,0.0
2383,2383,2383,2011,Awakened,"['P.C. Cast', 'Kristin Cast']",Young Adult Fantasy,0,8,23,72,105,90,3.825503355704698,3.94,2014264.0,58638.0,https://www.goodreads.com/book/show/8652190-awakened?from_choice=true,337.0,0312650248,0.0,inf,inf,0.0
2384,2384,2384,2011,Bloodlines,['Richelle Mead'],Young Adult Fantasy,0,0,8,49,104,133,4.2312925170068025,4.26,2893932.0,137154.0,https://www.goodreads.com/book/show/8709527-bloodlines?from_choice=true,106.0,1595143173,0.0,inf,inf,0.0
2385,2385,2385,2011,Daughter of Smoke & Bone,['Laini Taylor'],Young Adult Fantasy,0,0,4,21,80,186,4.5395189003436425,4.12,662420.0,83802.0,https://www.goodreads.com/book/show/8490112-daughter-of-smoke-bone?from_choice=true,71.0,0316134023,0.0,inf,inf,0.0
2386,2386,2386,2011,Silence,['Becca Fitzpatrick'],Young Adult Fantasy,0,3,14,47,104,121,4.1280276816609005,4.05,1204979.0,55972.0,https://www.goodreads.com/book/show/10637766-silence?from_choice=true,64.0,1442426640,0.0,inf,inf,0.0
2387,2387,2387,2011,Demonglass,"['Rachel Hawkins', 'R. Khokins']",Young Adult Fantasy,0,0,2,41,117,136,4.3074324324324325,3.97,346851.0,31056.0,https://www.goodreads.com/book/show/8428064-demonglass?from_choice=true,260.0,1423121317,0.0,inf,inf,0.0
2388,2388,2388,2011,Across the Universe,['Beth Revis'],Young Adult Fantasy,0,7,18,53,108,141,4.09480122324159,3.88,223709.0,24596.0,https://www.goodreads.com/book/show/8235178-across-the-universe?from_choice=true,330.0,1595143971,0.0,inf,inf,0.0
2389,2389,2389,2011,Passion,['Lauren Kate'],Young Adult Fantasy,0,59,85,43,34,40,2.6590038314176243,3.81,1001120.0,46462.0,https://www.goodreads.com/book/show/9369720-passion?from_choice=true,176.0,0385739168,0.0,inf,inf,0.0
2390,2390,2390,2011,Mastiff,['Tamora Pierce'],Young Adult Fantasy,0,1,11,52,102,130,4.1790540540540535,4.23,1292260.0,34445.0,https://www.goodreads.com/book/show/2964700-mastiff?from_choice=true,43.0,0375814701,0.0,inf,inf,0.0
2391,2391,2391,2011,The Name of the Star,['Maureen Johnson'],Young Adult Fantasy,0,4,15,48,123,105,4.050847457627119,3.92,558924.0,56949.0,https://www.goodreads.com/book/show/9802372-the-name-of-the-star?from_choice=true,69.0,0399256601,0.0,inf,inf,0.0
2392,2392,2392,2011,The Iron Knight,['Julie Kagawa'],Young Adult Fantasy,0,1,5,24,76,187,4.511945392491468,4.08,764777.0,57799.0,https://www.goodreads.com/book/show/9659607-the-iron-knight?from_choice=true,42.0,0373210361,0.0,inf,inf,0.0
2393,2393,2393,2011,Darkest Mercy,['Melissa Marr'],Young Adult Fantasy,0,3,6,44,99,147,4.274247491638796,3.76,396213.0,25829.0,https://www.goodreads.com/book/show/6368611-darkest-mercy?from_choice=true,288.0,0061659258,0.0,inf,inf,0.0
2394,2394,2394,2011,Goliath,"['Scott Westerfeld', 'Keith Thompson']",Young Adult Fantasy,0,0,2,21,116,157,4.4459459459459465,3.84,1375857.0,79019.0,https://www.goodreads.com/book/show/9918083-goliath?from_choice=true,78.0,1416971777,0.0,inf,inf,0.0
2395,2395,2395,2011,Unearthly,['Cynthia Hand'],Young Adult Fantasy,0,2,4,38,110,145,4.311036789297659,4.06,309160.0,32505.0,https://www.goodreads.com/book/show/7488244-unearthly?from_choice=true,337.0,0061996165,0.0,inf,inf,0.0
2396,2396,2396,2011,Passion,['Lauren Kate'],Young Adult Fantasy,0,9,16,80,104,84,3.8122866894197953,3.81,1001120.0,46462.0,https://www.goodreads.com/book/show/9369720-passion?from_choice=true,176.0,0385739168,0.0,inf,inf,0.0
2397,2397,2397,2011,Wither,['Lauren DeStefano'],Young Adult Fantasy,0,5,16,56,100,117,4.047619047619048,3.79,188744.0,17964.0,https://www.goodreads.com/book/show/8525590-wither?from_choice=true,260.0,1442409053,0.0,inf,inf,0.0
2398,2398,2398,2011,Waterfall,['Lisa Tawn Bergren'],Young Adult Fantasy,0,7,6,35,101,149,4.271812080536913,4.14,70716.0,7953.0,https://www.goodreads.com/book/show/7879278-waterfall?from_choice=true,309.0,1434764338,0.0,inf,inf,0.0
2399,2399,2399,2011,Ready Player One,['Ernest Cline'],Science Fiction,0,4,7,29,122,136,4.271812080536913,4.19,855054.0,95417.0,https://www.goodreads.com/book/show/9969571-ready-player-one?from_choice=true,113.0,030788743X,0.0,inf,inf,0.0
2400,2400,2400,2011,11/22/63,['Stephen King'],Science Fiction,1,2,3,23,113,154,4.403389830508473,4.03,13155082.0,503292.0,https://www.goodreads.com/book/show/10644930-11-22-63?from_choice=true,2583.0,1451627289,0.0,inf,inf,0.0
2401,2401,2401,2011,Dreadnaught,['Jack Campbell'],Science Fiction,0,1,12,103,135,49,3.73,4.02,181577.0,7243.0,https://www.goodreads.com/book/show/9676849-dreadnaught?from_choice=true,225.0,0441020372,0.0,inf,inf,0.0
2402,2402,2402,2011,Basilisk,['Rob Thurman'],Science Fiction,0,6,6,48,85,107,4.115079365079366,3.9,75560.0,4828.0,https://www.goodreads.com/book/show/9673936-basilisk?from_choice=true,127.0,0451464141,0.0,inf,inf,0.0
2403,2403,2403,2011,Ghost Ship,"['Sharon Lee', 'Steve Miller']",Science Fiction,0,0,3,24,78,80,4.27027027027027,4.26,58829.0,3633.0,https://www.goodreads.com/book/show/9762449-ghost-ship?from_choice=true,127.0,1439134553,0.0,inf,inf,0.0
2404,2404,2404,2011,Robopocalypse,['Daniel H. Wilson'],Science Fiction,0,12,29,81,86,61,3.5762081784386623,3.65,66308.0,9022.0,https://www.goodreads.com/book/show/9634967-robopocalypse?from_choice=true,183.0,0385533853,0.0,inf,inf,0.0
2405,2405,2405,2011,Rule 34,['Charles Stross'],Science Fiction,0,4,11,75,155,49,3.795918367346939,3.9,220925.0,14620.0,https://www.goodreads.com/book/show/10138547-rule-34?from_choice=true,155.0,0441020348,0.0,inf,inf,0.0
2406,2406,2406,2011,Flashback,['Dan Simmons'],Science Fiction,0,38,47,70,97,41,3.1911262798634814,4.07,550088.0,30553.0,https://www.goodreads.com/book/show/9432902-flashback?from_choice=true,159.0,0316006963,0.0,inf,inf,0.0
2407,2407,2407,2011,Rising Tides,['Taylor Anderson'],Science Fiction,0,1,2,23,81,59,4.174698795180723,4.15,30890.0,1667.0,https://www.goodreads.com/book/show/8701508-rising-tides?from_choice=true,309.0,0451463889,0.0,inf,inf,0.0
2408,2408,2408,2011,The Final Evolution,['Jeff Somers'],Science Fiction,0,1,4,13,36,27,4.037037037037037,3.79,11120.0,1284.0,https://www.goodreads.com/book/show/10207116-the-final-evolution?from_choice=true,159.0,0316069841,0.0,inf,inf,0.0
2409,2409,2409,2011,Fuzzy Nation,['John Scalzi'],Science Fiction,0,2,6,53,146,91,4.067114093959732,4.03,670966.0,54300.0,https://www.goodreads.com/book/show/9647532-fuzzy-nation?from_choice=true,211.0,0765328542,0.0,inf,inf,0.0
2410,2410,2410,2011,Aftermath,['Ann Aguirre'],Science Fiction,0,3,7,54,115,118,4.138047138047138,3.94,205260.0,19853.0,https://www.goodreads.com/book/show/10648186-aftermath?from_choice=true,99.0,044102078X,0.0,inf,inf,0.0
2411,2411,2411,2011,When She Woke,['Hillary Jordan'],Science Fiction,0,5,14,68,124,84,3.9084745762711854,3.92,85114.0,10134.0,https://www.goodreads.com/book/show/11045709-when-she-woke?from_choice=true,64.0,1565126297,0.0,inf,inf,0.0
2412,2412,2412,2011,Leviathan Wakes,['James S.A. Corey'],Science Fiction,0,3,11,38,138,109,4.133779264214047,4.24,533078.0,33985.0,https://www.goodreads.com/book/show/8855321-leviathan-wakes?from_choice=true,188.0,1841499889,0.0,inf,inf,0.0
2413,2413,2413,2011,Embassytown,['China Miéville'],Science Fiction,0,5,13,54,129,94,3.996610169491525,3.85,277564.0,27614.0,https://www.goodreads.com/book/show/9265453-embassytown?from_choice=true,204.0,0345524497,0.0,inf,inf,0.0
2414,2414,2414,2011,WWW: Wonder,['Robert J. Sawyer'],Science Fiction,0,1,24,72,122,79,3.852348993288592,3.89,112327.0,8600.0,https://www.goodreads.com/book/show/8429441-www?from_choice=true,246.0,0441019765,0.0,inf,inf,0.0
2415,2415,2415,2011,The Clockwork Rocket,['Greg Egan'],Science Fiction,0,9,27,25,38,20,3.2773109243697482,3.93,51118.0,4584.0,https://www.goodreads.com/book/show/9756310-the-clockwork-rocket?from_choice=true,83.0,0575095113,0.0,inf,inf,0.0
2416,2416,2416,2011,Alien in the Family,"['Gini Koch', 'Daniel Dos Santos']",Science Fiction,0,1,15,52,105,125,4.134228187919463,4.05,23883.0,2891.0,https://www.goodreads.com/book/show/8714075-alien-in-the-family?from_choice=true,246.0,English,0.0,inf,inf,0.0
2417,2417,2417,2011,Silver Shark,['Ilona Andrews'],Science Fiction,0,1,2,34,153,106,4.219594594594596,4.3,1074417.0,73352.0,https://www.goodreads.com/book/show/12620241-silver-shark?from_choice=true,82.0,0983954615,0.0,inf,inf,0.0
2418,2418,2418,2011,Phoenix Rising,"['Pip Ballantine', 'Tee Morris', 'Philippa Ballantine']",Science Fiction,0,7,15,61,121,93,3.936026936026936,3.82,24394.0,2830.0,https://www.goodreads.com/book/show/9795166-phoenix-rising?from_choice=true,225.0,0062049763,0.0,inf,inf,0.0
2419,2419,2419,2011,The Son of Neptune,['Rick Riordan'],Middle Grade & Children's,1,0,1,15,84,194,4.6020408163265305,4.32,7600164.0,302504.0,https://www.goodreads.com/book/show/9520360-the-son-of-neptune?from_choice=true,64.0,1423140591,0.0,inf,inf,0.0
2420,2420,2420,2011,Every Thing on It,['Shel Silverstein'],Middle Grade & Children's,0,2,8,37,103,142,4.284246575342467,4.33,2510642.0,35566.0,https://www.goodreads.com/book/show/10659536-every-thing-on-it?from_choice=true,78.0,0061998168,0.0,inf,inf,0.0
2421,2421,2421,2011,The Throne of Fire,['Rick Riordan'],Middle Grade & Children's,0,1,3,60,119,115,4.154362416107381,4.32,7601981.0,302572.0,https://www.goodreads.com/book/show/9067850-the-throne-of-fire?from_choice=true,218.0,1423140567,0.0,inf,inf,0.0
2422,2422,2422,2011,Sign of the Moon,['Erin Hunter'],Middle Grade & Children's,0,1,11,34,71,178,4.403389830508473,4.35,844027.0,31116.0,https://www.goodreads.com/book/show/8485458-sign-of-the-moon?from_choice=true,246.0,0061555185,0.0,inf,inf,0.0
2423,2423,2423,2011,Scorpia Rising,['Anthony Horowitz'],Middle Grade & Children's,0,3,11,49,88,146,4.2222222222222205,4.05,681736.0,42249.0,https://www.goodreads.com/book/show/8435445-scorpia-rising?from_choice=true,251.0,0399250573,0.0,inf,inf,0.0
2424,2424,2424,2011,A Monster Calls,"['Patrick Ness', 'Jim Kay', 'Siobhan Dowd']",Middle Grade & Children's,0,0,4,18,65,211,4.620805369127517,4.12,589934.0,82080.0,https://www.goodreads.com/book/show/8621462-a-monster-calls?from_choice=true,71.0,1406311529,0.0,inf,inf,0.0
2425,2425,2425,2011,A World Without Heroes,['Brandon Mull'],Middle Grade & Children's,0,1,6,60,151,78,4.010135135135135,4.23,637032.0,37664.0,https://www.goodreads.com/book/show/8306745-a-world-without-heroes?from_choice=true,267.0,141699792X,0.0,inf,inf,0.0
2426,2426,2426,2011,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"['Catherynne M. Valente', 'Ana Juan']",Middle Grade & Children's,0,3,6,24,94,168,4.416949152542373,3.92,139390.0,23450.0,https://www.goodreads.com/book/show/9591398-the-girl-who-circumnavigated-fairyland-in-a-ship-of-her-own-making?from_choice=true,211.0,0312649614,0.0,inf,inf,0.0
2427,2427,2427,2011,Wonderstruck,['Brian Selznick'],Middle Grade & Children's,0,0,2,24,84,188,4.5369127516778525,4.06,406990.0,35532.0,https://www.goodreads.com/book/show/10128428-wonderstruck?from_choice=true,85.0,0545027896,0.0,inf,inf,0.0
2428,2428,2428,2011,The Penderwicks at Point Mouette,['Jeanne Birdsall'],Middle Grade & Children's,0,1,6,34,116,139,4.3040540540540535,4.21,85397.0,9787.0,https://www.goodreads.com/book/show/9252036-the-penderwicks-at-point-mouette?from_choice=true,211.0,0375858512,0.0,inf,inf,0.0
2429,2429,2429,2011,Travel to Tomorrow,['Angela Sage Larsen'],Middle Grade & Children's,0,0,2,1,2,24,4.655172413793104,4.25,122.0,23.0,https://www.goodreads.com/book/show/11082352-travel-to-tomorrow?from_choice=true,36.0,1607461102,0.0,inf,inf,0.0
2430,2430,2430,2011,Okay for Now,['Gary D. Schmidt'],Middle Grade & Children's,0,0,3,12,69,213,4.6565656565656575,4.09,110337.0,19819.0,https://www.goodreads.com/book/show/9165406-okay-for-now?from_choice=true,246.0,0547152604,0.0,inf,inf,0.0
2431,2431,2431,2011,The Emerald Atlas,['John  Stephens'],Middle Grade & Children's,0,1,16,89,113,67,3.8006993006993013,4.04,29934.0,3293.0,https://www.goodreads.com/book/show/8619814-the-emerald-atlas?from_choice=true,246.0,0375868704,0.0,inf,inf,0.0
2432,2432,2432,2011,Breadcrumbs,"['Anne Ursu', 'Erin Mcguire']",Middle Grade & Children's,0,3,12,51,125,102,4.061433447098976,3.81,28773.0,3705.0,https://www.goodreads.com/book/show/10637959-breadcrumbs?from_choice=true,71.0,0062015052,0.0,inf,inf,0.0
2433,2433,2433,2011,The Unwanteds,['Lisa McMann'],Middle Grade & Children's,0,6,15,80,111,73,3.8070175438596485,3.95,267943.0,22496.0,https://www.goodreads.com/book/show/9917879-the-unwanteds?from_choice=true,99.0,1442407689,0.0,inf,inf,0.0
2434,2434,2434,2011,Darke,"['Angie Sage', 'Mark Zug']",Middle Grade & Children's,0,1,5,61,128,99,4.085034013605442,3.99,357166.0,12709.0,https://www.goodreads.com/book/show/7355137-darke?from_choice=true,183.0,006124242X,0.0,inf,inf,0.0
2435,2435,2435,2011,Wildwood,"['Colin Meloy', 'Carson Ellis']",Middle Grade & Children's,0,1,10,14,16,7,3.375,4.04,144002.0,14976.0,https://www.goodreads.com/book/show/10431447-wildwood?from_choice=true,99.0,006202468X,0.0,inf,inf,0.0
2436,2436,2436,2011,Vespers Rising,"['Rick Riordan', 'Gordon Korman', 'Peter Lerangis', 'Jude Watson']",Middle Grade & Children's,0,1,12,71,107,105,4.023648648648647,4.01,374591.0,24810.0,https://www.goodreads.com/book/show/9465845-vespers-rising?from_choice=true,246.0,0545290597,0.0,inf,inf,0.0
2437,2437,2437,2011,Liesl & Po,"['Lauren Oliver', 'Kei Acedera']",Middle Grade & Children's,0,2,5,41,114,99,4.160919540229885,3.99,18002.0,2425.0,https://www.goodreads.com/book/show/10425811-liesl-po?from_choice=true,64.0,006201451X,0.0,inf,inf,0.0
2438,2438,2438,2011,Cabin Fever,['Jeff Kinney'],Middle Grade & Children's,0,6,15,47,78,144,4.16896551724138,4.13,1205894.0,60406.0,https://www.goodreads.com/book/show/11254250-cabin-fever?from_choice=true,22.0,1419702238,0.0,inf,inf,0.0
2439,2439,2439,2011,The Murder of the Century: The Gilded Age Crime that Scandalized a City and Sparked the Tabloid Wars,['Paul  Collins'],History & Biography,0,7,33,122,110,23,3.369491525423728,3.68,16111.0,2159.0,https://www.goodreads.com/book/show/9775295-the-murder-of-the-century?from_choice=true,176.0,0307592200,0.0,inf,inf,0.0
2440,2440,2440,2011,Steve Jobs,['Walter Isaacson'],History & Biography,1,1,4,29,131,131,4.3074324324324325,4.11,1145337.0,28020.0,https://www.goodreads.com/book/show/11084145-steve-jobs?from_choice=true,44.0,1451648537,0.0,inf,inf,0.0
2441,2441,2441,2011,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",['Erik Larson'],History & Biography,0,8,21,83,132,51,3.667796610169491,3.96,784892.0,62738.0,https://www.goodreads.com/book/show/9938498-in-the-garden-of-beasts?from_choice=true,211.0,0307408841,0.0,inf,inf,0.0
